,interest,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
4512,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,ND,6600,18-24.0
4513,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,42000,18-24.0
4514,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,ND,2000,18-24.0
4515,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,3200,18-24.0
4516,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,150000,18-24.0
4517,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,ND,23000,18-24.0
4518,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,ND,25000,18-24.0
4519,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,ND,10000,18-24.0
4520,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,ND,1800,18-24.0
4521,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,ND,2500,18-24.0
4522,fitness and wellness,DZ,locals,Female,False,European,NOTSELECTED,24.0,18,ND,5000,18-24.0
4524,fitness and wellness,EG,locals,Female,False,European,NOTSELECTED,24.0,18,ND,5200,18-24.0
4525,fitness and wellness,IQ,locals,Female,False,European,NOTSELECTED,24.0,18,ND,1200,18-24.0
4526,fitness and wellness,JO,locals,Female,False,European,NOTSELECTED,24.0,18,ND,350,18-24.0
4527,fitness and wellness,KW,locals,Female,False,European,NOTSELECTED,24.0,18,ND,30,18-24.0
4528,fitness and wellness,LB,locals,Female,False,European,NOTSELECTED,24.0,18,ND,950,18-24.0
4529,fitness and wellness,LY,locals,Female,False,European,NOTSELECTED,24.0,18,ND,250,18-24.0
4530,fitness and wellness,MA,locals,Female,False,European,NOTSELECTED,24.0,18,ND,10000,18-24.0
4531,fitness and wellness,OM,locals,Female,False,European,NOTSELECTED,24.0,18,ND,30,18-24.0
4532,fitness and wellness,QA,locals,Female,False,European,NOTSELECTED,24.0,18,ND,70,18-24.0
4533,fitness and wellness,SA,locals,Female,False,European,NOTSELECTED,24.0,18,ND,4200,18-24.0
4534,fitness and wellness,SO,locals,Female,False,European,NOTSELECTED,24.0,18,ND,360,18-24.0
4535,fitness and wellness,TN,locals,Female,False,European,NOTSELECTED,24.0,18,ND,7900,18-24.0
4536,fitness and wellness,AE,locals,Female,False,European,NOTSELECTED,24.0,18,ND,210,18-24.0
4537,fitness and wellness,YE,locals,Female,False,European,NOTSELECTED,24.0,18,ND,0,18-24.0
4538,fitness and wellness,PS,locals,Female,False,European,NOTSELECTED,24.0,18,ND,60,18-24.0
4539,fitness and wellness,DZ,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,250,18-24.0
4541,fitness and wellness,EG,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,540,18-24.0
4542,fitness and wellness,IQ,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,320,18-24.0
4543,fitness and wellness,JO,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,290,18-24.0
4544,fitness and wellness,KW,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,300,18-24.0
4545,fitness and wellness,LB,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,90,18-24.0
4546,fitness and wellness,LY,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,50,18-24.0
4547,fitness and wellness,MA,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,290,18-24.0
4548,fitness and wellness,OM,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,450,18-24.0
4549,fitness and wellness,QA,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,1100,18-24.0
4550,fitness and wellness,SA,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,45000,18-24.0
4551,fitness and wellness,SO,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,90,18-24.0
4552,fitness and wellness,TN,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,200,18-24.0
4553,fitness and wellness,AE,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,2100,18-24.0
4554,fitness and wellness,YE,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,0,18-24.0
4555,fitness and wellness,PS,locals,Female,False,Indian,NOTSELECTED,24.0,18,ND,0,18-24.0
4556,fitness and wellness,DZ,locals,Female,False,English,NOTSELECTED,24.0,18,ND,2000,18-24.0
4558,fitness and wellness,EG,locals,Female,False,English,NOTSELECTED,24.0,18,ND,760,18-24.0
4559,fitness and wellness,IQ,locals,Female,False,English,NOTSELECTED,24.0,18,ND,1400,18-24.0
4560,fitness and wellness,JO,locals,Female,False,English,NOTSELECTED,24.0,18,ND,390,18-24.0
4561,fitness and wellness,KW,locals,Female,False,English,NOTSELECTED,24.0,18,ND,600,18-24.0
4562,fitness and wellness,LB,locals,Female,False,English,NOTSELECTED,24.0,18,ND,1200,18-24.0
4563,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,ND,50,18-24.0
4564,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,2500,18-24.0
4565,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,ND,250,18-24.0
4566,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,670,18-24.0
4567,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,ND,37000,18-24.0
4568,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,ND,4400,18-24.0
4569,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,ND,3500,18-24.0
4570,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,ND,1500,18-24.0
4571,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24.0
4572,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24.0
4590,fitness and wellness,DZ,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,140000,18-24.0
4592,fitness and wellness,EG,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,720000,18-24.0
4593,fitness and wellness,IQ,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,130000,18-24.0
4594,fitness and wellness,JO,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,110000,18-24.0
4595,fitness and wellness,KW,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,1000,18-24.0
4596,fitness and wellness,LB,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,52000,18-24.0
4597,fitness and wellness,LY,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,43000,18-24.0
4598,fitness and wellness,MA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,180000,18-24.0
4599,fitness and wellness,OM,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,960,18-24.0
4600,fitness and wellness,QA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,790,18-24.0
4601,fitness and wellness,SA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,27000,18-24.0
4602,fitness and wellness,SO,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,3200,18-24.0
4603,fitness and wellness,TN,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,110000,18-24.0
4604,fitness and wellness,AE,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,2200,18-24.0
4605,fitness and wellness,YE,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,10000,18-24.0
4606,fitness and wellness,PS,locals,Female,False,Arabic,NOTSELECTED,24.0,18,HS,31000,18-24.0
4607,fitness and wellness,DZ,locals,Female,False,English,NOTSELECTED,24.0,18,HS,30000,18-24.0
4609,fitness and wellness,EG,locals,Female,False,English,NOTSELECTED,24.0,18,HS,340000,18-24.0
4610,fitness and wellness,IQ,locals,Female,False,English,NOTSELECTED,24.0,18,HS,45000,18-24.0
4611,fitness and wellness,JO,locals,Female,False,English,NOTSELECTED,24.0,18,HS,51000,18-24.0
4612,fitness and wellness,KW,locals,Female,False,English,NOTSELECTED,24.0,18,HS,2000,18-24.0
4613,fitness and wellness,LB,locals,Female,False,English,NOTSELECTED,24.0,18,HS,55000,18-24.0
4614,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,HS,13000,18-24.0
4615,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,55000,18-24.0
4616,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,HS,940,18-24.0
4617,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1800,18-24.0
4618,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,30000,18-24.0
4619,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,HS,4800,18-24.0
4620,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,HS,39000,18-24.0
4621,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,HS,6000,18-24.0
4622,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,HS,3400,18-24.0
4623,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,HS,10000,18-24.0
4624,fitness and wellness,DZ,locals,Female,False,European,NOTSELECTED,24.0,18,HS,5900,18-24.0
4626,fitness and wellness,EG,locals,Female,False,European,NOTSELECTED,24.0,18,HS,33000,18-24.0
4627,fitness and wellness,IQ,locals,Female,False,European,NOTSELECTED,24.0,18,HS,540,18-24.0
4628,fitness and wellness,JO,locals,Female,False,European,NOTSELECTED,24.0,18,HS,1500,18-24.0
4629,fitness and wellness,KW,locals,Female,False,European,NOTSELECTED,24.0,18,HS,60,18-24.0
4630,fitness and wellness,LB,locals,Female,False,European,NOTSELECTED,24.0,18,HS,2300,18-24.0
4631,fitness and wellness,LY,locals,Female,False,European,NOTSELECTED,24.0,18,HS,660,18-24.0
4632,fitness and wellness,MA,locals,Female,False,European,NOTSELECTED,24.0,18,HS,8900,18-24.0
4633,fitness and wellness,OM,locals,Female,False,European,NOTSELECTED,24.0,18,HS,0,18-24.0
4634,fitness and wellness,QA,locals,Female,False,European,NOTSELECTED,24.0,18,HS,50,18-24.0
4635,fitness and wellness,SA,locals,Female,False,European,NOTSELECTED,24.0,18,HS,1300,18-24.0
4636,fitness and wellness,SO,locals,Female,False,European,NOTSELECTED,24.0,18,HS,80,18-24.0
4637,fitness and wellness,TN,locals,Female,False,European,NOTSELECTED,24.0,18,HS,15000,18-24.0
4638,fitness and wellness,AE,locals,Female,False,European,NOTSELECTED,24.0,18,HS,280,18-24.0
4639,fitness and wellness,YE,locals,Female,False,European,NOTSELECTED,24.0,18,HS,70,18-24.0
4640,fitness and wellness,PS,locals,Female,False,European,NOTSELECTED,24.0,18,HS,340,18-24.0
4641,fitness and wellness,DZ,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,250,18-24.0
4643,fitness and wellness,EG,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,840,18-24.0
4644,fitness and wellness,IQ,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,90,18-24.0
4645,fitness and wellness,JO,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,110,18-24.0
4646,fitness and wellness,KW,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,170,18-24.0
4647,fitness and wellness,LB,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,60,18-24.0
4648,fitness and wellness,LY,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
4649,fitness and wellness,MA,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,180,18-24.0
4650,fitness and wellness,OM,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,100,18-24.0
4651,fitness and wellness,QA,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,300,18-24.0
4652,fitness and wellness,SA,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,4200,18-24.0
4653,fitness and wellness,SO,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
4654,fitness and wellness,TN,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,360,18-24.0
4655,fitness and wellness,AE,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,850,18-24.0
4656,fitness and wellness,YE,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
4657,fitness and wellness,PS,locals,Female,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24.0
4658,fitness and wellness,DZ,locals,Female,False,English,NOTSELECTED,24.0,18,HS,980,18-24.0
4660,fitness and wellness,EG,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1200,18-24.0
4661,fitness and wellness,IQ,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1100,18-24.0
4662,fitness and wellness,JO,locals,Female,False,English,NOTSELECTED,24.0,18,HS,650,18-24.0
4663,fitness and wellness,KW,locals,Female,False,English,NOTSELECTED,24.0,18,HS,350,18-24.0
4664,fitness and wellness,LB,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1100,18-24.0
4665,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,HS,0,18-24.0
4666,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1400,18-24.0
4667,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,HS,180,18-24.0
4668,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,360,18-24.0
4669,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,HS,6600,18-24.0
4670,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1600,18-24.0
4671,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,HS,3000,18-24.0
4672,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,HS,1300,18-24.0
4673,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,HS,0,18-24.0
4674,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,HS,80,18-24.0
4692,fitness and wellness,DZ,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,290000,18-24.0
4694,fitness and wellness,EG,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1100000,18-24.0
4695,fitness and wellness,IQ,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,140000,18-24.0
4696,fitness and wellness,JO,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,98000,18-24.0
4697,fitness and wellness,KW,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1300,18-24.0
4698,fitness and wellness,LB,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,54000,18-24.0
4699,fitness and wellness,LY,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,59000,18-24.0
4700,fitness and wellness,MA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,380000,18-24.0
4701,fitness and wellness,OM,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,1300,18-24.0
4702,fitness and wellness,QA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,980,18-24.0
4703,fitness and wellness,SA,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,33000,18-24.0
4704,fitness and wellness,SO,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,8900,18-24.0
4705,fitness and wellness,TN,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,200000,18-24.0
4706,fitness and wellness,AE,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,2800,18-24.0
4707,fitness and wellness,YE,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,11000,18-24.0
4708,fitness and wellness,PS,locals,Female,False,Arabic,NOTSELECTED,24.0,18,GRAD,38000,18-24.0
4709,fitness and wellness,DZ,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,61000,18-24.0
4711,fitness and wellness,EG,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,450000,18-24.0
4712,fitness and wellness,IQ,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,46000,18-24.0
4713,fitness and wellness,JO,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,44000,18-24.0
4714,fitness and wellness,KW,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,2500,18-24.0
4715,fitness and wellness,LB,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,57000,18-24.0
4716,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,14000,18-24.0
4717,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,110000,18-24.0
4718,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1400,18-24.0
4719,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,3000,18-24.0
4720,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,38000,18-24.0
4721,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,12000,18-24.0
4722,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,76000,18-24.0
4723,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,10000,18-24.0
4724,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,3100,18-24.0
4725,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,11000,18-24.0
4726,fitness and wellness,DZ,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,14000,18-24.0
4728,fitness and wellness,EG,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,35000,18-24.0
4729,fitness and wellness,IQ,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,660,18-24.0
4730,fitness and wellness,JO,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,1000,18-24.0
4731,fitness and wellness,KW,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,110,18-24.0
4732,fitness and wellness,LB,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,1900,18-24.0
4733,fitness and wellness,LY,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,560,18-24.0
4734,fitness and wellness,MA,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,20000,18-24.0
4735,fitness and wellness,OM,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,30,18-24.0
4736,fitness and wellness,QA,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,130,18-24.0
4737,fitness and wellness,SA,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,1500,18-24.0
4738,fitness and wellness,SO,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,250,18-24.0
4739,fitness and wellness,TN,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,38000,18-24.0
4740,fitness and wellness,AE,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,310,18-24.0
4741,fitness and wellness,YE,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,30,18-24.0
4742,fitness and wellness,PS,locals,Female,False,European,NOTSELECTED,24.0,18,GRAD,270,18-24.0
4743,fitness and wellness,DZ,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,330,18-24.0
4745,fitness and wellness,EG,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,1000,18-24.0
4746,fitness and wellness,IQ,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,160,18-24.0
4747,fitness and wellness,JO,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,70,18-24.0
4748,fitness and wellness,KW,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,150,18-24.0
4749,fitness and wellness,LB,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,40,18-24.0
4750,fitness and wellness,LY,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,40,18-24.0
4751,fitness and wellness,MA,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,540,18-24.0
4752,fitness and wellness,OM,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,220,18-24.0
4753,fitness and wellness,QA,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,630,18-24.0
4754,fitness and wellness,SA,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,6800,18-24.0
4755,fitness and wellness,SO,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,140,18-24.0
4756,fitness and wellness,TN,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,550,18-24.0
4757,fitness and wellness,AE,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,2200,18-24.0
4758,fitness and wellness,YE,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,0,18-24.0
4759,fitness and wellness,PS,locals,Female,False,Indian,NOTSELECTED,24.0,18,GRAD,40,18-24.0
4760,fitness and wellness,DZ,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1600,18-24.0
4762,fitness and wellness,EG,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1300,18-24.0
4763,fitness and wellness,IQ,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1000,18-24.0
4764,fitness and wellness,JO,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,520,18-24.0
4765,fitness and wellness,KW,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,630,18-24.0
4766,fitness and wellness,LB,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1400,18-24.0
4767,fitness and wellness,LY,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24.0
4768,fitness and wellness,MA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,2300,18-24.0
4769,fitness and wellness,OM,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,240,18-24.0
4770,fitness and wellness,QA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,1100,18-24.0
4771,fitness and wellness,SA,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,9500,18-24.0
4772,fitness and wellness,SO,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,4500,18-24.0
4773,fitness and wellness,TN,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,4100,18-24.0
4774,fitness and wellness,AE,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,3400,18-24.0
4775,fitness and wellness,YE,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,0,18-24.0
4776,fitness and wellness,PS,locals,Female,False,English,NOTSELECTED,24.0,18,GRAD,40,18-24.0
6120,fitness and wellness,DZ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,640000,25-44.0
6122,fitness and wellness,EG,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,1500000,25-44.0
6123,fitness and wellness,IQ,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,920000,25-44.0
6124,fitness and wellness,JO,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,170000,25-44.0
6125,fitness and wellness,KW,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,13000,25-44.0
6126,fitness and wellness,LB,locals,Male,False,Arabic,NOTSELECTED,44.0,25,ND,120000,25-44.0
