,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
200,fitness and wellness,OM,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,150,18-24
201,fitness and wellness,QA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,280,18-24
202,fitness and wellness,SA,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,4600,18-24
203,fitness and wellness,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,690,18-24
204,fitness and wellness,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,27000,18-24
205,fitness and wellness,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,860,18-24
206,fitness and wellness,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,410,18-24
207,fitness and wellness,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,GRAD,440,18-24
208,fitness and wellness,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,580,18-24
209,fitness and wellness,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,1900,18-24
210,fitness and wellness,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,490,18-24
211,fitness and wellness,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,180,18-24
212,fitness and wellness,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,1100,18-24
213,fitness and wellness,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,150,18-24
214,fitness and wellness,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,90,18-24
215,fitness and wellness,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,1200,18-24
216,fitness and wellness,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,2100,18-24
217,fitness and wellness,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,5300,18-24
218,fitness and wellness,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,67000,18-24
219,fitness and wellness,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,GRAD,130,18-24
