,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
31990,fitness and wellness,LY,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,60000,25-44
31991,fitness and wellness,MA,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,170000,25-44
31992,fitness and wellness,OM,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,5500,25-44
31993,fitness and wellness,QA,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,16000,25-44
31994,fitness and wellness,SA,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,110000,25-44
31995,fitness and wellness,SO,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,2900,25-44
31996,fitness and wellness,TN,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,175000,25-44
31997,fitness and wellness,AE,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,48000,25-44
31998,fitness and wellness,YE,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,10500,25-44
31999,fitness and wellness,PS,Expats,Female,False,Arabic,NOTSELECTED,44.0,25,GRAD,36000,25-44
32000,fitness and wellness,DZ,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,27500,25-44
32001,fitness and wellness,EG,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,385000,25-44
32002,fitness and wellness,IQ,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,48000,25-44
32003,fitness and wellness,JO,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,60000,25-44
32004,fitness and wellness,KW,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,70000,25-44
32005,fitness and wellness,LB,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,80000,25-44
32006,fitness and wellness,LY,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,14000,25-44
32007,fitness and wellness,MA,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,43500,25-44
32008,fitness and wellness,OM,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,19500,25-44
32009,fitness and wellness,QA,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,60000,25-44
32010,fitness and wellness,SA,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,200000,25-44
32011,fitness and wellness,SO,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,5000,25-44
32012,fitness and wellness,TN,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,43500,25-44
32013,fitness and wellness,AE,Expats,Female,False,English,NOTSELECTED,44.0,25,GRAD,275000,25-44
