,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
6022,smoking awareness,LY,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6023,smoking awareness,MA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,70,18-24
6024,smoking awareness,OM,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6025,smoking awareness,QA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6026,smoking awareness,SA,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,130,18-24
6027,smoking awareness,SO,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6028,smoking awareness,TN,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,130,18-24
6029,smoking awareness,AE,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,30,18-24
6030,smoking awareness,YE,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
6031,smoking awareness,PS,Locals,Female,False,English,NOTSELECTED,24.0,18,ND,0,18-24
