,interest,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
73062,cars vehicles,TN,Locals,Female,False,English,24.0,18,ND,9400,18-24
73063,cars vehicles,AE,Locals,Female,False,English,24.0,18,ND,1200,18-24
73064,cars vehicles,YE,Locals,Female,False,English,24.0,18,ND,480,18-24
73065,cars vehicles,PS,Locals,Female,False,English,24.0,18,ND,740,18-24
73066,cars vehicles,DZ,Locals,Female,False,European,24.0,18,ND,1500,18-24
73068,cars vehicles,EG,Locals,Female,False,European,24.0,18,ND,1700,18-24
73069,cars vehicles,IQ,Locals,Female,False,European,24.0,18,ND,130,18-24
73070,cars vehicles,JO,Locals,Female,False,European,24.0,18,ND,120,18-24
73071,cars vehicles,KW,Locals,Female,False,European,24.0,18,ND,0,18-24
73072,cars vehicles,LB,Locals,Female,False,European,24.0,18,ND,360,18-24
73073,cars vehicles,LY,Locals,Female,False,European,24.0,18,ND,90,18-24
73074,cars vehicles,MA,Locals,Female,False,European,24.0,18,ND,2200,18-24
73075,cars vehicles,OM,Locals,Female,False,European,24.0,18,ND,0,18-24
73076,cars vehicles,QA,Locals,Female,False,European,24.0,18,ND,0,18-24
73077,cars vehicles,SA,Locals,Female,False,European,24.0,18,ND,280,18-24
73078,cars vehicles,SO,Locals,Female,False,European,24.0,18,ND,0,18-24
73079,cars vehicles,TN,Locals,Female,False,European,24.0,18,ND,3500,18-24
73080,cars vehicles,AE,Locals,Female,False,European,24.0,18,ND,30,18-24
73081,cars vehicles,YE,Locals,Female,False,European,24.0,18,ND,0,18-24
73082,cars vehicles,PS,Locals,Female,False,European,24.0,18,ND,0,18-24
73083,cars vehicles,DZ,Locals,Female,False,Indian,24.0,18,ND,70,18-24
73085,cars vehicles,EG,Locals,Female,False,Indian,24.0,18,ND,100,18-24
73086,cars vehicles,IQ,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73087,cars vehicles,JO,Locals,Female,False,Indian,24.0,18,ND,30,18-24
73088,cars vehicles,KW,Locals,Female,False,Indian,24.0,18,ND,30,18-24
73089,cars vehicles,LB,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73090,cars vehicles,LY,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73091,cars vehicles,MA,Locals,Female,False,Indian,24.0,18,ND,90,18-24
73092,cars vehicles,OM,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73093,cars vehicles,QA,Locals,Female,False,Indian,24.0,18,ND,100,18-24
73094,cars vehicles,SA,Locals,Female,False,Indian,24.0,18,ND,2000,18-24
73095,cars vehicles,SO,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73096,cars vehicles,TN,Locals,Female,False,Indian,24.0,18,ND,90,18-24
73097,cars vehicles,AE,Locals,Female,False,Indian,24.0,18,ND,180,18-24
73098,cars vehicles,YE,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73099,cars vehicles,PS,Locals,Female,False,Indian,24.0,18,ND,0,18-24
73100,cars vehicles,DZ,Locals,Female,False,English,24.0,18,ND,350,18-24
73102,cars vehicles,EG,Locals,Female,False,English,24.0,18,ND,140,18-24
73103,cars vehicles,IQ,Locals,Female,False,English,24.0,18,ND,250,18-24
73104,cars vehicles,JO,Locals,Female,False,English,24.0,18,ND,90,18-24
73105,cars vehicles,KW,Locals,Female,False,English,24.0,18,ND,80,18-24
73106,cars vehicles,LB,Locals,Female,False,English,24.0,18,ND,300,18-24
73107,cars vehicles,LY,Locals,Female,False,English,24.0,18,ND,0,18-24
73108,cars vehicles,MA,Locals,Female,False,English,24.0,18,ND,290,18-24
73109,cars vehicles,OM,Locals,Female,False,English,24.0,18,ND,60,18-24
73110,cars vehicles,QA,Locals,Female,False,English,24.0,18,ND,90,18-24
73111,cars vehicles,SA,Locals,Female,False,English,24.0,18,ND,2000,18-24
73112,cars vehicles,SO,Locals,Female,False,English,24.0,18,ND,270,18-24
73113,cars vehicles,TN,Locals,Female,False,English,24.0,18,ND,990,18-24
73114,cars vehicles,AE,Locals,Female,False,English,24.0,18,ND,80,18-24
73115,cars vehicles,YE,Locals,Female,False,English,24.0,18,ND,0,18-24
73116,cars vehicles,PS,Locals,Female,False,English,24.0,18,ND,0,18-24
73134,cars vehicles,DZ,Locals,Female,False,Arabic,24.0,18,HS,43000,18-24
73136,cars vehicles,EG,Locals,Female,False,Arabic,24.0,18,HS,180000,18-24
73137,cars vehicles,IQ,Locals,Female,False,Arabic,24.0,18,HS,21000,18-24
73138,cars vehicles,JO,Locals,Female,False,Arabic,24.0,18,HS,34000,18-24
73139,cars vehicles,KW,Locals,Female,False,Arabic,24.0,18,HS,280,18-24
