,topic,country_code,citizenship,gender,is_denominator,language,languages,max_age,min_age,scholarity,audience,age_range
3003,obesity,SO,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,40,18-24
3004,obesity,TN,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,3300,18-24
3005,obesity,AE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,250,18-24
3006,obesity,YE,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,40,18-24
3007,obesity,PS,Locals,Male,False,European,NOTSELECTED,24.0,18,HS,30,18-24
3008,obesity,DZ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,40,18-24
3009,obesity,EG,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,400,18-24
3010,obesity,IQ,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,90,18-24
3011,obesity,JO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,70,18-24
3012,obesity,KW,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3013,obesity,LB,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3014,obesity,LY,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3015,obesity,MA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,70,18-24
3016,obesity,OM,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,40,18-24
3017,obesity,QA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,160,18-24
3018,obesity,SA,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,2900,18-24
3019,obesity,SO,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3020,obesity,TN,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,30,18-24
3021,obesity,AE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,2200,18-24
3022,obesity,YE,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3023,obesity,PS,Locals,Male,False,Indian,NOTSELECTED,24.0,18,HS,0,18-24
3024,obesity,DZ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,260,18-24
3025,obesity,EG,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,500,18-24
3026,obesity,IQ,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,470,18-24
3027,obesity,JO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,110,18-24
3028,obesity,KW,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
3029,obesity,LB,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,180,18-24
3030,obesity,LY,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
3031,obesity,MA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,720,18-24
3032,obesity,OM,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
3033,obesity,QA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,130,18-24
3034,obesity,SA,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,1200,18-24
3035,obesity,SO,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,430,18-24
3036,obesity,TN,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,850,18-24
3037,obesity,AE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,1000,18-24
3038,obesity,YE,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
3039,obesity,PS,Locals,Male,False,SE Asia,NOTSELECTED,24.0,18,HS,0,18-24
3040,obesity,DZ,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,96000,18-24
3041,obesity,EG,Locals,Male,False,Arabic,NOTSELECTED,24.0,18,GRAD,390000,18-24
