,topic,country_code,citizenship,gender,is_denominator,language,max_age,min_age,scholarity,audience,age_range
140953,back pain,LB,Locals,Male,False,NOTSELECTED,24,18,HS,1300,18-24
140954,back pain,LY,Locals,Male,False,NOTSELECTED,24,18,HS,1400,18-24
140955,back pain,MA,Locals,Male,False,NOTSELECTED,24,18,HS,570,18-24
140956,back pain,OM,Locals,Male,False,NOTSELECTED,24,18,HS,40,18-24
140957,back pain,QA,Locals,Male,False,NOTSELECTED,24,18,HS,40,18-24
140958,back pain,SA,Locals,Male,False,NOTSELECTED,24,18,HS,1600,18-24
140959,back pain,SO,Locals,Male,False,NOTSELECTED,24,18,HS,0,18-24
140960,back pain,TN,Locals,Male,False,NOTSELECTED,24,18,HS,2500,18-24
140961,back pain,AE,Locals,Male,False,NOTSELECTED,24,18,HS,120,18-24
140962,back pain,YE,Locals,Male,False,NOTSELECTED,24,18,HS,1300,18-24
140963,back pain,PS,Locals,Male,False,NOTSELECTED,24,18,HS,100,18-24
141049,back pain,DZ,Locals,Male,False,NOTSELECTED,24,18,GRAD,20000,18-24
141051,back pain,EG,Locals,Male,False,NOTSELECTED,24,18,GRAD,4200,18-24
141052,back pain,IQ,Locals,Male,False,NOTSELECTED,24,18,GRAD,5400,18-24
141053,back pain,JO,Locals,Male,False,NOTSELECTED,24,18,GRAD,1000,18-24
141054,back pain,KW,Locals,Male,False,NOTSELECTED,24,18,GRAD,60,18-24
141055,back pain,LB,Locals,Male,False,NOTSELECTED,24,18,GRAD,2000,18-24
141056,back pain,LY,Locals,Male,False,NOTSELECTED,24,18,GRAD,2900,18-24
141057,back pain,MA,Locals,Male,False,NOTSELECTED,24,18,GRAD,1200,18-24
141058,back pain,OM,Locals,Male,False,NOTSELECTED,24,18,GRAD,100,18-24
141059,back pain,QA,Locals,Male,False,NOTSELECTED,24,18,GRAD,120,18-24
141060,back pain,SA,Locals,Male,False,NOTSELECTED,24,18,GRAD,2900,18-24
141061,back pain,SO,Locals,Male,False,NOTSELECTED,24,18,GRAD,0,18-24
141062,back pain,TN,Locals,Male,False,NOTSELECTED,24,18,GRAD,4700,18-24
141063,back pain,AE,Locals,Male,False,NOTSELECTED,24,18,GRAD,310,18-24
141064,back pain,YE,Locals,Male,False,NOTSELECTED,24,18,GRAD,2100,18-24
141065,back pain,PS,Locals,Male,False,NOTSELECTED,24,18,GRAD,140,18-24
141661,back pain,DZ,Locals,Female,False,NOTSELECTED,24,18,ND,20000,18-24
141663,back pain,EG,Locals,Female,False,NOTSELECTED,24,18,ND,6800,18-24
141664,back pain,IQ,Locals,Female,False,NOTSELECTED,24,18,ND,1300,18-24
141665,back pain,JO,Locals,Female,False,NOTSELECTED,24,18,ND,530,18-24
141666,back pain,KW,Locals,Female,False,NOTSELECTED,24,18,ND,60,18-24
141667,back pain,LB,Locals,Female,False,NOTSELECTED,24,18,ND,1300,18-24
141668,back pain,LY,Locals,Female,False,NOTSELECTED,24,18,ND,2300,18-24
141669,back pain,MA,Locals,Female,False,NOTSELECTED,24,18,ND,1900,18-24
141670,back pain,OM,Locals,Female,False,NOTSELECTED,24,18,ND,0,18-24
141671,back pain,QA,Locals,Female,False,NOTSELECTED,24,18,ND,0,18-24
141672,back pain,SA,Locals,Female,False,NOTSELECTED,24,18,ND,1700,18-24
141673,back pain,SO,Locals,Female,False,NOTSELECTED,24,18,ND,0,18-24
141674,back pain,TN,Locals,Female,False,NOTSELECTED,24,18,ND,820,18-24
141675,back pain,AE,Locals,Female,False,NOTSELECTED,24,18,ND,110,18-24
141676,back pain,YE,Locals,Female,False,NOTSELECTED,24,18,ND,710,18-24
141677,back pain,PS,Locals,Female,False,NOTSELECTED,24,18,ND,50,18-24
141763,back pain,DZ,Locals,Female,False,NOTSELECTED,24,18,HS,5200,18-24
141765,back pain,EG,Locals,Female,False,NOTSELECTED,24,18,HS,9000,18-24
141766,back pain,IQ,Locals,Female,False,NOTSELECTED,24,18,HS,380,18-24
141767,back pain,JO,Locals,Female,False,NOTSELECTED,24,18,HS,820,18-24
141768,back pain,KW,Locals,Female,False,NOTSELECTED,24,18,HS,0,18-24
141769,back pain,LB,Locals,Female,False,NOTSELECTED,24,18,HS,1000,18-24
141770,back pain,LY,Locals,Female,False,NOTSELECTED,24,18,HS,1100,18-24
141771,back pain,MA,Locals,Female,False,NOTSELECTED,24,18,HS,960,18-24
141772,back pain,OM,Locals,Female,False,NOTSELECTED,24,18,HS,0,18-24
141773,back pain,QA,Locals,Female,False,NOTSELECTED,24,18,HS,0,18-24
141774,back pain,SA,Locals,Female,False,NOTSELECTED,24,18,HS,320,18-24
141775,back pain,SO,Locals,Female,False,NOTSELECTED,24,18,HS,0,18-24
141776,back pain,TN,Locals,Female,False,NOTSELECTED,24,18,HS,520,18-24
141777,back pain,AE,Locals,Female,False,NOTSELECTED,24,18,HS,60,18-24
141778,back pain,YE,Locals,Female,False,NOTSELECTED,24,18,HS,690,18-24
141779,back pain,PS,Locals,Female,False,NOTSELECTED,24,18,HS,90,18-24
141865,back pain,DZ,Locals,Female,False,NOTSELECTED,24,18,GRAD,11000,18-24
141867,back pain,EG,Locals,Female,False,NOTSELECTED,24,18,GRAD,17000,18-24
141868,back pain,IQ,Locals,Female,False,NOTSELECTED,24,18,GRAD,500,18-24
141869,back pain,JO,Locals,Female,False,NOTSELECTED,24,18,GRAD,840,18-24
141870,back pain,KW,Locals,Female,False,NOTSELECTED,24,18,GRAD,40,18-24
141871,back pain,LB,Locals,Female,False,NOTSELECTED,24,18,GRAD,1100,18-24
141872,back pain,LY,Locals,Female,False,NOTSELECTED,24,18,GRAD,1700,18-24
141873,back pain,MA,Locals,Female,False,NOTSELECTED,24,18,GRAD,2000,18-24
141874,back pain,OM,Locals,Female,False,NOTSELECTED,24,18,GRAD,0,18-24
141875,back pain,QA,Locals,Female,False,NOTSELECTED,24,18,GRAD,30,18-24
141876,back pain,SA,Locals,Female,False,NOTSELECTED,24,18,GRAD,460,18-24
141877,back pain,SO,Locals,Female,False,NOTSELECTED,24,18,GRAD,0,18-24
141878,back pain,TN,Locals,Female,False,NOTSELECTED,24,18,GRAD,1300,18-24
141879,back pain,AE,Locals,Female,False,NOTSELECTED,24,18,GRAD,120,18-24
141880,back pain,YE,Locals,Female,False,NOTSELECTED,24,18,GRAD,670,18-24
141881,back pain,PS,Locals,Female,False,NOTSELECTED,24,18,GRAD,100,18-24
143293,back pain,DZ,Locals,Male,False,NOTSELECTED,44,25,ND,66000,25-44
143295,back pain,EG,Locals,Male,False,NOTSELECTED,44,25,ND,15000,25-44
143296,back pain,IQ,Locals,Male,False,NOTSELECTED,44,25,ND,29000,25-44
143297,back pain,JO,Locals,Male,False,NOTSELECTED,44,25,ND,2200,25-44
143298,back pain,KW,Locals,Male,False,NOTSELECTED,44,25,ND,400,25-44
143299,back pain,LB,Locals,Male,False,NOTSELECTED,44,25,ND,3400,25-44
143300,back pain,LY,Locals,Male,False,NOTSELECTED,44,25,ND,11000,25-44
143301,back pain,MA,Locals,Male,False,NOTSELECTED,44,25,ND,970,25-44
143302,back pain,OM,Locals,Male,False,NOTSELECTED,44,25,ND,320,25-44
143303,back pain,QA,Locals,Male,False,NOTSELECTED,44,25,ND,250,25-44
143304,back pain,SA,Locals,Male,False,NOTSELECTED,44,25,ND,37000,25-44
143305,back pain,SO,Locals,Male,False,NOTSELECTED,44,25,ND,0,25-44
143306,back pain,TN,Locals,Male,False,NOTSELECTED,44,25,ND,8300,25-44
143307,back pain,AE,Locals,Male,False,NOTSELECTED,44,25,ND,880,25-44
143308,back pain,YE,Locals,Male,False,NOTSELECTED,44,25,ND,3000,25-44
143309,back pain,PS,Locals,Male,False,NOTSELECTED,44,25,ND,920,25-44
143395,back pain,DZ,Locals,Male,False,NOTSELECTED,44,25,HS,11000,25-44
143397,back pain,EG,Locals,Male,False,NOTSELECTED,44,25,HS,6300,25-44
143398,back pain,IQ,Locals,Male,False,NOTSELECTED,44,25,HS,6000,25-44
143399,back pain,JO,Locals,Male,False,NOTSELECTED,44,25,HS,990,25-44
143400,back pain,KW,Locals,Male,False,NOTSELECTED,44,25,HS,100,25-44
143401,back pain,LB,Locals,Male,False,NOTSELECTED,44,25,HS,1000,25-44
143402,back pain,LY,Locals,Male,False,NOTSELECTED,44,25,HS,1600,25-44
143403,back pain,MA,Locals,Male,False,NOTSELECTED,44,25,HS,350,25-44
143404,back pain,OM,Locals,Male,False,NOTSELECTED,44,25,HS,130,25-44
143405,back pain,QA,Locals,Male,False,NOTSELECTED,44,25,HS,120,25-44
143406,back pain,SA,Locals,Male,False,NOTSELECTED,44,25,HS,4300,25-44
143407,back pain,SO,Locals,Male,False,NOTSELECTED,44,25,HS,0,25-44
143408,back pain,TN,Locals,Male,False,NOTSELECTED,44,25,HS,3700,25-44
143409,back pain,AE,Locals,Male,False,NOTSELECTED,44,25,HS,330,25-44
143410,back pain,YE,Locals,Male,False,NOTSELECTED,44,25,HS,1200,25-44
143411,back pain,PS,Locals,Male,False,NOTSELECTED,44,25,HS,430,25-44
143497,back pain,DZ,Locals,Male,False,NOTSELECTED,44,25,GRAD,37000,25-44
143499,back pain,EG,Locals,Male,False,NOTSELECTED,44,25,GRAD,27000,25-44
143500,back pain,IQ,Locals,Male,False,NOTSELECTED,44,25,GRAD,20000,25-44
143501,back pain,JO,Locals,Male,False,NOTSELECTED,44,25,GRAD,2800,25-44
143502,back pain,KW,Locals,Male,False,NOTSELECTED,44,25,GRAD,300,25-44
143503,back pain,LB,Locals,Male,False,NOTSELECTED,44,25,GRAD,3200,25-44
143504,back pain,LY,Locals,Male,False,NOTSELECTED,44,25,GRAD,6600,25-44
143505,back pain,MA,Locals,Male,False,NOTSELECTED,44,25,GRAD,1300,25-44
143506,back pain,OM,Locals,Male,False,NOTSELECTED,44,25,GRAD,470,25-44
143507,back pain,QA,Locals,Male,False,NOTSELECTED,44,25,GRAD,510,25-44
143508,back pain,SA,Locals,Male,False,NOTSELECTED,44,25,GRAD,11000,25-44
143509,back pain,SO,Locals,Male,False,NOTSELECTED,44,25,GRAD,0,25-44
143510,back pain,TN,Locals,Male,False,NOTSELECTED,44,25,GRAD,11000,25-44
143511,back pain,AE,Locals,Male,False,NOTSELECTED,44,25,GRAD,1300,25-44
143512,back pain,YE,Locals,Male,False,NOTSELECTED,44,25,GRAD,4300,25-44
143513,back pain,PS,Locals,Male,False,NOTSELECTED,44,25,GRAD,1600,25-44
144109,back pain,DZ,Locals,Female,False,NOTSELECTED,44,25,ND,28000,25-44
144111,back pain,EG,Locals,Female,False,NOTSELECTED,44,25,ND,14000,25-44
144112,back pain,IQ,Locals,Female,False,NOTSELECTED,44,25,ND,2800,25-44
144113,back pain,JO,Locals,Female,False,NOTSELECTED,44,25,ND,1300,25-44
144114,back pain,KW,Locals,Female,False,NOTSELECTED,44,25,ND,230,25-44
144115,back pain,LB,Locals,Female,False,NOTSELECTED,44,25,ND,5000,25-44
144116,back pain,LY,Locals,Female,False,NOTSELECTED,44,25,ND,4900,25-44
144117,back pain,MA,Locals,Female,False,NOTSELECTED,44,25,ND,4200,25-44
144118,back pain,OM,Locals,Female,False,NOTSELECTED,44,25,ND,160,25-44
144119,back pain,QA,Locals,Female,False,NOTSELECTED,44,25,ND,130,25-44
144120,back pain,SA,Locals,Female,False,NOTSELECTED,44,25,ND,5600,25-44
144121,back pain,SO,Locals,Female,False,NOTSELECTED,44,25,ND,0,25-44
144122,back pain,TN,Locals,Female,False,NOTSELECTED,44,25,ND,3500,25-44
144123,back pain,AE,Locals,Female,False,NOTSELECTED,44,25,ND,450,25-44
144124,back pain,YE,Locals,Female,False,NOTSELECTED,44,25,ND,610,25-44
144125,back pain,PS,Locals,Female,False,NOTSELECTED,44,25,ND,740,25-44
144211,back pain,DZ,Locals,Female,False,NOTSELECTED,44,25,HS,4800,25-44
144213,back pain,EG,Locals,Female,False,NOTSELECTED,44,25,HS,5100,25-44
144214,back pain,IQ,Locals,Female,False,NOTSELECTED,44,25,HS,570,25-44
144215,back pain,JO,Locals,Female,False,NOTSELECTED,44,25,HS,510,25-44
144216,back pain,KW,Locals,Female,False,NOTSELECTED,44,25,HS,110,25-44
144217,back pain,LB,Locals,Female,False,NOTSELECTED,44,25,HS,1100,25-44
144218,back pain,LY,Locals,Female,False,NOTSELECTED,44,25,HS,770,25-44
144219,back pain,MA,Locals,Female,False,NOTSELECTED,44,25,HS,1400,25-44
144220,back pain,OM,Locals,Female,False,NOTSELECTED,44,25,HS,0,25-44
144221,back pain,QA,Locals,Female,False,NOTSELECTED,44,25,HS,50,25-44
144222,back pain,SA,Locals,Female,False,NOTSELECTED,44,25,HS,880,25-44
144223,back pain,SO,Locals,Female,False,NOTSELECTED,44,25,HS,0,25-44
144224,back pain,TN,Locals,Female,False,NOTSELECTED,44,25,HS,1400,25-44
144225,back pain,AE,Locals,Female,False,NOTSELECTED,44,25,HS,150,25-44
144226,back pain,YE,Locals,Female,False,NOTSELECTED,44,25,HS,240,25-44
144227,back pain,PS,Locals,Female,False,NOTSELECTED,44,25,HS,250,25-44
144313,back pain,DZ,Locals,Female,False,NOTSELECTED,44,25,GRAD,18000,25-44
144315,back pain,EG,Locals,Female,False,NOTSELECTED,44,25,GRAD,28000,25-44
144316,back pain,IQ,Locals,Female,False,NOTSELECTED,44,25,GRAD,1700,25-44
144317,back pain,JO,Locals,Female,False,NOTSELECTED,44,25,GRAD,1600,25-44
144318,back pain,KW,Locals,Female,False,NOTSELECTED,44,25,GRAD,280,25-44
144319,back pain,LB,Locals,Female,False,NOTSELECTED,44,25,GRAD,3500,25-44
144320,back pain,LY,Locals,Female,False,NOTSELECTED,44,25,GRAD,3000,25-44
144321,back pain,MA,Locals,Female,False,NOTSELECTED,44,25,GRAD,5600,25-44
144322,back pain,OM,Locals,Female,False,NOTSELECTED,44,25,GRAD,90,25-44
144323,back pain,QA,Locals,Female,False,NOTSELECTED,44,25,GRAD,220,25-44
144324,back pain,SA,Locals,Female,False,NOTSELECTED,44,25,GRAD,2100,25-44
144325,back pain,SO,Locals,Female,False,NOTSELECTED,44,25,GRAD,0,25-44
144326,back pain,TN,Locals,Female,False,NOTSELECTED,44,25,GRAD,4000,25-44
144327,back pain,AE,Locals,Female,False,NOTSELECTED,44,25,GRAD,510,25-44
144328,back pain,YE,Locals,Female,False,NOTSELECTED,44,25,GRAD,970,25-44
144329,back pain,PS,Locals,Female,False,NOTSELECTED,44,25,GRAD,880,25-44
145741,back pain,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,15000,45+
145743,back pain,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,7200,45+
145744,back pain,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,19000,45+
145745,back pain,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,2200,45+
145746,back pain,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,100,45+
145747,back pain,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,2100,45+
145748,back pain,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,5200,45+
145749,back pain,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,280,45+
145750,back pain,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,60,45+
145751,back pain,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,60,45+
145752,back pain,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,7100,45+
145753,back pain,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,0,45+
145754,back pain,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,3200,45+
145755,back pain,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,220,45+
145756,back pain,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,640,45+
145757,back pain,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,ND,610,45+
145843,back pain,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,2600,45+
145845,back pain,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1900,45+
145846,back pain,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,3400,45+
145847,back pain,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,600,45+
145848,back pain,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,30,45+
145849,back pain,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,340,45+
145850,back pain,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,690,45+
145851,back pain,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,70,45+
145852,back pain,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
145853,back pain,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,30,45+
145854,back pain,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,860,45+
145855,back pain,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
145856,back pain,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,1400,45+
145857,back pain,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,70,45+
145858,back pain,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,180,45+
145859,back pain,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,HS,190,45+
145945,back pain,DZ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,6400,45+
145947,back pain,EG,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,7800,45+
145948,back pain,IQ,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,10000,45+
145949,back pain,JO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,1500,45+
145950,back pain,KW,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,100,45+
145951,back pain,LB,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,1100,45+
145952,back pain,LY,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,2200,45+
145953,back pain,MA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,230,45+
145954,back pain,OM,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,60,45+
145955,back pain,QA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,80,45+
145956,back pain,SA,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,2100,45+
145957,back pain,SO,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,0,45+
145958,back pain,TN,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,3000,45+
145959,back pain,AE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,260,45+
145960,back pain,YE,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,580,45+
145961,back pain,PS,Locals,Male,False,NOTSELECTED,NOTSELECTED,45,GRAD,470,45+
146557,back pain,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6600,45+
146559,back pain,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,6200,45+
146560,back pain,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,5900,45+
146561,back pain,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1700,45+
146562,back pain,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,80,45+
146563,back pain,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,3100,45+
146564,back pain,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,2700,45+
146565,back pain,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1800,45+
146566,back pain,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,30,45+
146567,back pain,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,70,45+
146568,back pain,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1800,45+
146569,back pain,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,0,45+
146570,back pain,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1900,45+
146571,back pain,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,180,45+
146572,back pain,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,140,45+
146573,back pain,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,ND,1100,45+
146659,back pain,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1300,45+
146661,back pain,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,1200,45+
146662,back pain,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,910,45+
146663,back pain,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,320,45+
146664,back pain,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
146665,back pain,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,400,45+
146666,back pain,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,300,45+
146667,back pain,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,650,45+
146668,back pain,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
146669,back pain,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
146670,back pain,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,290,45+
146671,back pain,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,0,45+
146672,back pain,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,780,45+
146673,back pain,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,80,45+
146674,back pain,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,30,45+
146675,back pain,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,HS,220,45+
146761,back pain,DZ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,2800,45+
146763,back pain,EG,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,5500,45+
146764,back pain,IQ,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,2600,45+
146765,back pain,JO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,670,45+
146766,back pain,KW,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,70,45+
146767,back pain,LB,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,1100,45+
146768,back pain,LY,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,840,45+
146769,back pain,MA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,1700,45+
146770,back pain,OM,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,0,45+
146771,back pain,QA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,80,45+
146772,back pain,SA,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,710,45+
146773,back pain,SO,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,0,45+
146774,back pain,TN,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,1100,45+
146775,back pain,AE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,190,45+
146776,back pain,YE,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,120,45+
146777,back pain,PS,Locals,Female,False,NOTSELECTED,NOTSELECTED,45,GRAD,490,45+
160429,demographic_data,DZ,Locals,Male,True,NOTSELECTED,24,18,ND,2200000,18-24
160431,demographic_data,EG,Locals,Male,True,NOTSELECTED,24,18,ND,3200000,18-24
160432,demographic_data,IQ,Locals,Male,True,NOTSELECTED,24,18,ND,2500000,18-24
160433,demographic_data,JO,Locals,Male,True,NOTSELECTED,24,18,ND,520000,18-24
160434,demographic_data,KW,Locals,Male,True,NOTSELECTED,24,18,ND,260000,18-24
160435,demographic_data,LB,Locals,Male,True,NOTSELECTED,24,18,ND,380000,18-24
160436,demographic_data,LY,Locals,Male,True,NOTSELECTED,24,18,ND,290000,18-24
160437,demographic_data,MA,Locals,Male,True,NOTSELECTED,24,18,ND,1600000,18-24
160438,demographic_data,OM,Locals,Male,True,NOTSELECTED,24,18,ND,300000,18-24
160439,demographic_data,QA,Locals,Male,True,NOTSELECTED,24,18,ND,310000,18-24
160440,demographic_data,SA,Locals,Male,True,NOTSELECTED,24,18,ND,2500000,18-24
160441,demographic_data,SO,Locals,Male,True,NOTSELECTED,24,18,ND,140000,18-24
160442,demographic_data,TN,Locals,Male,True,NOTSELECTED,24,18,ND,520000,18-24
160443,demographic_data,AE,Locals,Male,True,NOTSELECTED,24,18,ND,760000,18-24
160444,demographic_data,YE,Locals,Male,True,NOTSELECTED,24,18,ND,390000,18-24
160445,demographic_data,PS,Locals,Male,True,NOTSELECTED,24,18,ND,130000,18-24
160531,demographic_data,DZ,Locals,Male,True,NOTSELECTED,24,18,HS,500000,18-24
160533,demographic_data,EG,Locals,Male,True,NOTSELECTED,24,18,HS,1300000,18-24
160534,demographic_data,IQ,Locals,Male,True,NOTSELECTED,24,18,HS,590000,18-24
160535,demographic_data,JO,Locals,Male,True,NOTSELECTED,24,18,HS,210000,18-24
160536,demographic_data,KW,Locals,Male,True,NOTSELECTED,24,18,HS,35000,18-24
160537,demographic_data,LB,Locals,Male,True,NOTSELECTED,24,18,HS,92000,18-24
160538,demographic_data,LY,Locals,Male,True,NOTSELECTED,24,18,HS,85000,18-24
160539,demographic_data,MA,Locals,Male,True,NOTSELECTED,24,18,HS,490000,18-24
160540,demographic_data,OM,Locals,Male,True,NOTSELECTED,24,18,HS,41000,18-24
160541,demographic_data,QA,Locals,Male,True,NOTSELECTED,24,18,HS,51000,18-24
160542,demographic_data,SA,Locals,Male,True,NOTSELECTED,24,18,HS,360000,18-24
160543,demographic_data,SO,Locals,Male,True,NOTSELECTED,24,18,HS,24000,18-24
160544,demographic_data,TN,Locals,Male,True,NOTSELECTED,24,18,HS,190000,18-24
160545,demographic_data,AE,Locals,Male,True,NOTSELECTED,24,18,HS,170000,18-24
160546,demographic_data,YE,Locals,Male,True,NOTSELECTED,24,18,HS,110000,18-24
160547,demographic_data,PS,Locals,Male,True,NOTSELECTED,24,18,HS,69000,18-24
160633,demographic_data,DZ,Locals,Male,True,NOTSELECTED,24,18,GRAD,1200000,18-24
160635,demographic_data,EG,Locals,Male,True,NOTSELECTED,24,18,GRAD,2500000,18-24
160636,demographic_data,IQ,Locals,Male,True,NOTSELECTED,24,18,GRAD,1100000,18-24
160637,demographic_data,JO,Locals,Male,True,NOTSELECTED,24,18,GRAD,290000,18-24
160638,demographic_data,KW,Locals,Male,True,NOTSELECTED,24,18,GRAD,65000,18-24
160639,demographic_data,LB,Locals,Male,True,NOTSELECTED,24,18,GRAD,130000,18-24
160640,demographic_data,LY,Locals,Male,True,NOTSELECTED,24,18,GRAD,170000,18-24
160641,demographic_data,MA,Locals,Male,True,NOTSELECTED,24,18,GRAD,1200000,18-24
160642,demographic_data,OM,Locals,Male,True,NOTSELECTED,24,18,GRAD,88000,18-24
160643,demographic_data,QA,Locals,Male,True,NOTSELECTED,24,18,GRAD,130000,18-24
160644,demographic_data,SA,Locals,Male,True,NOTSELECTED,24,18,GRAD,740000,18-24
160645,demographic_data,SO,Locals,Male,True,NOTSELECTED,24,18,GRAD,80000,18-24
160646,demographic_data,TN,Locals,Male,True,NOTSELECTED,24,18,GRAD,380000,18-24
160647,demographic_data,AE,Locals,Male,True,NOTSELECTED,24,18,GRAD,430000,18-24
